Action,Adventure,Animation &amp; Modeling,Audio Production,Casual,Design &amp; Illustration,Early Access,Education,Free to Play,Indie,Massively Multiplayer,Photo Editing,RPG,Racing,Simulation,Software Training,Sports,Strategy,Utilities,Video Production,Web Publishing,app_name,id
0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,RIFT: Glory of the Ascended Pack,310280
0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,RIFT: Classic Collector’s Pack,310240
0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,RIFT: Laethys' Fortune Pack,310300
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,MotoGP™14,256390
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,MotoGP™14 Laguna Seca Red Bull US Grand Prix,297960
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Company of Heroes 2 - The Western Front Armies,260309
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,ZAMB! Biomutant Extermination,284580
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CoH 2 - The Western Front Armies: US Forces,287370
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CoH 2 - The Western Front Armies: Oberkommando West,287371
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,MotoGP™14 Season Pass,297950
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Rocksmith® 2014 – The Surfaris - “Wipe Out”,294940
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Rocksmith® 2014 – The Ventures - “Walk Don’t Run”,294941
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Rocksmith® 2014 – Dick Dale and His Del-Tones - “Misirlou”,294942
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Rocksmith® 2014 – Surf Rock Song Pack,294958
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,GRID Autosport - Black Edition Pack,282090
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sniper Elite 3 - Camouflage Weapons Pack,305181
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sniper Elite 3 - Hunter Weapons Pack,305182
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sniper Elite 3 - Allied Reinforcements Outfit Pack,305187
0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Divinity: Original Sin (Classic),230230
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Spoiler Alert,283230
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Euro Truck Simulator 2 - Polish Paint Jobs Pack,304020
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Euro Truck Simulator 2 - Canadian Paint Jobs Pack,304213
1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,Warface,291480
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Triblaster,303880
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Talisman - Character Pack #6 - Gambler,267771
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Momodora III,302790
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,GG1 PRR Silver Add-on Livery,256529
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Monsters Ate My Birthday Cake,297590
0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Fantasy Grounds - PFRPG Compatible Adventure: Cipactli's Maw - One on One Adventure #15,311920
0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Fantasy Grounds - PFRPG Compatible Adventure: The Lost City of Bransik - One on One Adventure #16,311921
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Contraption Maker,241240
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Claire,252830
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Bounders and Cads,312020
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Q*bert: Rebooted,285960
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Deponia: The Complete Journey,292910
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Cult of the Wind,293840
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Reversion - The Meeting (2nd Chapter),281060
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,MouseCraft,252750
0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Fantasy Grounds - PFRPG The Breaking of Forstor Nagar,313520
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Rocksmith® 2014 – The Libertines - “Can’t Stand Me Now”,294960
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Rocksmith® 2014 – The Libertines - “What Katie Did”,294961
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Rocksmith® 2014 – The Libertines - “Don’t Look Back Into The Sun”,294959
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Rocksmith® 2014 – The Libertines Song Pack,294962
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,House of 1000 Doors: The Palm of Zoroaster Collector's Edition,302120
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Namariel Legends: Iron Lord Premium Edition,302730
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Evil Pumpkin: The Lost Halloween,300360
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Gunship!,286730
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Retrobooster,310830
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Exodus,313960
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Rooms: The Main Building,304500
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Necronomicon: The Dawning of Darkness,302390
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,X-Plane 10 Global - 64 Bit,292180
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Pivvot,293900
1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Tales of Adventure 2,312220
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Expansion - Europa Universalis IV: Res Publica,279623
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Europa Universalis IV: Republican Music Pack,310030
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Europa Universalis IV: Indian Ships Unit Pack,295222
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,The Nightmare Cooperative,310070
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Magic 2015 - Duels of the Planeswalkers,255420
1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,Hero Siege - The Karp of Doom,307800
1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,Of Guards And Thieves,302590
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,EVGA Precision XOC,268850
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Europa Universalis IV: Indian Subcontinent Unit Pack,295221
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Hidden in Plain Sight,303590
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Scooby Doo! & Looney Tunes Cartoon Universe: Adventure,294280
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Rulers of Nations,311040
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Innistrad Card Collection,265141
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Theros Card Collection,265142
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,Wildlife Park 2,304350
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Rocksmith® 2014 – The Doobie Brothers - “China Grove”,294965
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sniper Elite 3 - Save Churchill Part 1: In Shadows,312680
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sniper Elite 3 - Patriot Weapons Pack,305183
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,Wildlife Park 2 - Crazy Zoo,306480
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,Wildlife Park 2 - Fantasy,307990
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,Wildlife Park 2 - Dino World,307930
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,Wildlife Park 2 - Farm World,307920
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,Wildlife Park 2 - Horses,307770
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pixel Hunter,313040
0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,Wildlife Park 2 - Kitz (fawn),306180
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,Wildlife Park 2 - Marine World,307900
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,Wildlife Park 2 - Domestic Animals,308300
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Point Perfect,303840
1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,The Forgotten Ones,314280
0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Heileen 3: New Horizons,305490
0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Heileen 3 Bonus Content,307500
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Detective Case and Clown Bot in: Murder in the Hotel Lisbon,297290
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Pressured,292620
1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,Hero Siege - The Karp of Doom (Digital Collector's Edition),312290
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Toxic Bunny HD,305010
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Cameron Files: The Secret at Loch Ness,302170
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brink of Consciousness: Dorian Gray Syndrome Collector's Edition,302130
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Ghostship Aftermath,280890
0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Lantern Forge,314380
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Undead Overlord,291370
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Obludia,314290
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Time of Fury,303910
0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,Smugglers 5 DLC: The Smugglers Guild,314400
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Blade Symphony Original Soundtrack,301600
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AR-K,269890
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,OMSI 2 Add-on AI-Articulated Bus for Vienna,311020
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,Sokobond,290260
0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,Data Hacker: Initiation,311860
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,My Ex-Boyfriend the Space Tyrant,312970
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Freedom Planet,248310
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,DARK SOULS™ II Crown of the Sunken King,271942
1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,Dungeon Defenders Eternity,302270
0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Nicole Bonus Content,309940
0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Fantasy Grounds - PFRPG Rite Publishing's Adventure Quarterly #5,315630
1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Dark Horizons: Mechanized Corps,266470
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,Influent DLC - Pусский [Learn Russian],297840
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,DARK SOULS™ II - Season Pass,284450
1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,Velvet Sundown,307290
1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,Naviros Fashionista pack,303251
1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,Naviros Beginner pack,303250
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,GRID Autosport - Best of British Pack,289020
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Third Eye Crime,301420
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,GRID Autosport - Premium Garage Pack,282092
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Machines At War 3,303860
0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Fantasy Grounds - PFRPG The Reaping Stone,315730
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CoH 2 - US Forces Commander: Rifle Company,297512
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CoH 2 - OKW Commander: Elite Armor Doctrine,297513
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CoH 2 - US Forces Commander: Recon Support Company,297510
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CoH 2 - US Forces Commander: Mechanized Company,297511
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CoH 2 - OKW Commander: Fortifications Doctrine,297515
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Defiance: VBI Ultimate Pack,304082
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Commander: The Great War,312350
1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Vertical Drop Heroes HD,311480
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,The Room,288160
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Proxy Blade Zero,313980
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Fantasy Grounds - PFRPG: BASIC1 - A Learning Time,316490
1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Rodina,314230
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Fantasy Grounds - PFRPG: BASIC2 - A Frightful Time,316491
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Rodina Soundtrack,316360
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Trials Fusion - Riders of the Rustlands,311550
1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Black Ice Original Soundtrack - Level One,316680
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,The Legend of Heroes: Trails in the Sky,251150
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Time Mysteries 2: The Ancient Spectres,313650
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Call of Duty®: Ghosts - Bling Character Pack,309872
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Top Hat,315940
1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,Guns and Robots - Starter Pack,316710
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,Crazy Plant Shop,292200
1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,The Tower,310870
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Jet Gunner,314250
1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,The Expendabros,312990
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Sacred 3,247950
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Rocksmith® 2014 – Biffy Clyro - “Black Chandelier”,294972
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Rocksmith® 2014 – Biffy Clyro - “Stingin’ Belle”,294976
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Rocksmith® 2014 – Biffy Clyro - “Bubbles”,294973
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,GRID Autosport - Coupé Style Pack,289021
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,The Counting Kingdom,302750
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Rocksmith® 2014 – Biffy Clyro - “Many of Horror”,294974
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Road Not Taken,293740
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Rocksmith® 2014 – Biffy Clyro - “Mountains”,294975
0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Fantasy Grounds - Deadlands Noir,317830
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Orbital Gear,298520
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ultra Street Fighter® IV Digital Upgrade,301660
1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,Naviros Samurai Pack,317430
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Graviteam Tactics: Shilovo 1942,313280
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Cricket Captain 2014,307980
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,DCS: F-86F Sabre,306240
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,The Terminal 2,313620
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,GamersGoMakers,314320
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Echelon: Wind Warriors,311100
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,War on Folvos,317380
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Victory At Sea,298480
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Frontline : Road to Moscow,306620
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Psichodelya,301680
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Wyv and Keep: The Temple of the Lost Idol,263960
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Train Simulator: Liverpool-Manchester Route Add-On,258653
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Another Perspective,305920
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Morphopolis,314020
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Collector's Edition DLC,310600
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Train Simulator: BR Regional Railways Class 101 DMU Add-On,277736
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sniper Elite 3 - Eastern Front Weapons Pack,305186
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Mega Coin Squad,312510
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Aritana and the Harpy's Feather,314360
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Heavy Fire: Afghanistan,305980
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Pixeluvo,314500
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kick-Ass 2,304170
1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,Divine Souls F2P MMO,300040
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Platypus II,319180
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Advanced Tactics Gold,310390
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Platypus,307340
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nux,307350
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Stonerid,315920
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DW8XLCE - NEW STAGE & CAMP SYMBOL PACK,316867
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DW8XLCE - WEAPON SYSTEM & UPGRADE PACK,316864
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DW8XLCE - WEAPON SYSTEM PACK,316865
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DW8XLCE - NEW STAGE & ANIMAL PACK,316866
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DW8XLCE - ORIGINAL COSTUME PACK,316863
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Freedom Planet - Official Soundtrack,316560
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sniper Elite 3 - Save Churchill Part 2: Belly of the Beast,312690
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Heroes & Legends: Conquerors of Kolhar,306950
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Guacamelee! Super Turbo Championship Edition,275390
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Jamsouls,314460
0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Max Gentlemen,257710
0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Fantasy Grounds - PFRPG: U1: Dark Days in Stoneholme,319880
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Shadowgate (2014),294440
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Taxi,315550
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dusk 12,317970
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Character Creator - Graphics Pack,316630
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Space Galaxy - Graphics Pack,316620
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Commando Jack,299260
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Curse: The Eye of Isis,302210
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Cubesis,318440
1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,Cannons Lasers Rockets,265770
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Deep Under the Sky,315650
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Super Time Force Ultra,250700
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Amerzone: The Explorer’s Legacy,302190
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,The Journey Down: Chapter Two,262850
0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Biglands: A Game Made By Kids,316740
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Super Time Force Ultra - Soundtrack,317350
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Metro 2033 Redux,286690
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Metro: Last Light Redux,287390
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,See No Evil,313830
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,See No Evil - Official Soundtrack,320210
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,DARK SOULS™ II Crown of the Old Iron King,271943
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Rocksmith® 2014 – Bachsmith,294990
1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Lichdom: Battlemage,261760
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Airship Dragoon,308380
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,GRID Autosport - Sprint Pack,289022
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Fantasy Grounds - Deadlands Noir: The Case of the Jumbo Shrimp,320560
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Trainz Trouble,319300
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Train Town,320110
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Appointment With FEAR,316140
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Nobunaga's Ambition: Souzou - Scenario Tenkafubu,297880
